artist,album,_img_,img,track,date
Zombie Attack,Bonded By Beer,https://lh3.googleusercontent.com/FJ95Hxr0s_S3F-EzZ8CQCI80FYJTDmyXFLDYxA1uUJtVfMfLdqPEaZtrpmrwBgvYAMqb4nuFYfYusjeQ=w302-h302-l90-rj,https://lh3.googleusercontent.com/FJ95Hxr0s_S3F-EzZ8CQCI80FYJTDmyXFLDYxA1uUJtVfMfLdqPEaZtrpmrwBgvYAMqb4nuFYfYusjeQ=w302-h302-l90-rj,https://music.youtube.com/watch?v=-Em8HLXkdt4&feature=share,2019-11-15
Esquizet,Trivial Trivia,https://lh3.googleusercontent.com/FJgfGF3lV3Wj-RJp6-ZvEeoRxLIq0ymL9HaZuisQgRs1iqKauPrKeW-sqJgJ11U3ydFtvbaNo22sqcKl=w302-h302-l90-rj,https://lh3.googleusercontent.com/FJgfGF3lV3Wj-RJp6-ZvEeoRxLIq0ymL9HaZuisQgRs1iqKauPrKeW-sqJgJ11U3ydFtvbaNo22sqcKl=w302-h302-l90-rj,https://music.youtube.com/watch?v=bjQKA-UHlcM&feature=share,2019-10-02
White Ward,Love Exchange Failure,https://lh3.googleusercontent.com/fLg9c0CmqoBdnqfxv53Jav_hQ71zpFRb0i4odP-YIJlQ5N9DVHQ2eIkOJz5KDohwgAYPVspdDSnXN28=w302-h302-l90-rj,https://lh3.googleusercontent.com/fLg9c0CmqoBdnqfxv53Jav_hQ71zpFRb0i4odP-YIJlQ5N9DVHQ2eIkOJz5KDohwgAYPVspdDSnXN28=w302-h302-l90-rj,https://music.youtube.com/watch?v=w5zJBD60KIY&feature=share,2019-09-20
Drag Me Out,Pressure,https://lh3.googleusercontent.com/FmW21Yv7x8dy2JVwvXwMIsUtCuktSUIgTpcpdpRz3BW2hN1nOnDoLWaXflbVhz6qonEa8olxXqpM3b8x=w302-h302-l90-rj,https://lh3.googleusercontent.com/FmW21Yv7x8dy2JVwvXwMIsUtCuktSUIgTpcpdpRz3BW2hN1nOnDoLWaXflbVhz6qonEa8olxXqpM3b8x=w302-h302-l90-rj,https://music.youtube.com/watch?v=I-LE7PiChH8&feature=share,2019-01-31
Pilikayu,"Свобода, радість, лінь та сум",https://lh3.googleusercontent.com/fp_oX3vwyjUf59WhKSOaoQtKBmmdgeD-l3REzWJKrAneqy81INUH7858igN7JcEsBb0iMQCiULbgctaH=w302-h302-l90-rj,https://lh3.googleusercontent.com/fp_oX3vwyjUf59WhKSOaoQtKBmmdgeD-l3REzWJKrAneqy81INUH7858igN7JcEsBb0iMQCiULbgctaH=w302-h302-l90-rj,https://music.youtube.com/watch?v=JcgbSRmDVH8&feature=share,2019-11-20
Blake Maloka,Moi et Mes Amis,https://lh3.googleusercontent.com/fQgudpPNbeuEyVyxCwh9WSYtZ2UOfyrVDfKR9RwcqRRtgusn3PoocN7o8SlZU2g7n9Xuf2xQctxl5n_-=w302-h302-l90-rj,https://lh3.googleusercontent.com/fQgudpPNbeuEyVyxCwh9WSYtZ2UOfyrVDfKR9RwcqRRtgusn3PoocN7o8SlZU2g7n9Xuf2xQctxl5n_-=w302-h302-l90-rj,https://music.youtube.com/watch?v=YLv0kAcirno&feature=share,2019-04-01
KHAYAT,KHMIL',https://lh3.googleusercontent.com/fxqTX0YMyeGavlNYmekuvGlSHeiRc5dxvu_0OWMbMcqeDbynhrRPeUhpFbyckXhOc8Rrtt4sjhkjzPbY=w302-h302-l90-rj,https://lh3.googleusercontent.com/fxqTX0YMyeGavlNYmekuvGlSHeiRc5dxvu_0OWMbMcqeDbynhrRPeUhpFbyckXhOc8Rrtt4sjhkjzPbY=w302-h302-l90-rj,https://music.youtube.com/watch?v=SEgSdk7CFC8&feature=share,2019-06-05
Без Обмежень,Мільярди,https://lh3.googleusercontent.com/G_eyVA7fcQOBU1LpFItqcFOCGmjjqKcVskt06oe_OKEOPvLu2y7gYenysTRGPf_ScVRpchPubUhMj1I=w302-h302-l90-rj,https://lh3.googleusercontent.com/G_eyVA7fcQOBU1LpFItqcFOCGmjjqKcVskt06oe_OKEOPvLu2y7gYenysTRGPf_ScVRpchPubUhMj1I=w302-h302-l90-rj,https://music.youtube.com/watch?v=KySfu0xpcaI&feature=share,2019-08-30
Неизвестность. x Milian Beatz,F.O.B.,https://lh3.googleusercontent.com/g1OiXwZ55s6R8qnt3ETPIPuxW9XKwSD6JOdgeEsC0D6DXSC9E6BIOUrH1Nn9v1A4ojXmMpcBn-5e5qNZ=w302-h302-l90-rj,https://lh3.googleusercontent.com/g1OiXwZ55s6R8qnt3ETPIPuxW9XKwSD6JOdgeEsC0D6DXSC9E6BIOUrH1Nn9v1A4ojXmMpcBn-5e5qNZ=w302-h302-l90-rj,https://music.youtube.com/watch?v=pZ2P5aqKbCQ&feature=share,2019-02-13
Zbaraski,Bo Ya Tak Khochu,https://lh3.googleusercontent.com/gAHt6XndXcZtwzLYOLZGQWGg8BhxdBuLq845_B7LJfeypru1TLg04R8Dayr7WbomIO0vg887jndYDD_f=w302-h302-l90-rj,https://lh3.googleusercontent.com/gAHt6XndXcZtwzLYOLZGQWGg8BhxdBuLq845_B7LJfeypru1TLg04R8Dayr7WbomIO0vg887jndYDD_f=w302-h302-l90-rj,https://music.youtube.com/watch?v=UADse1LUylQ&feature=share,2019-06-17
LELA,4 а.м.,https://lh3.googleusercontent.com/GasYmpfcScdNWw1u7EkPYPpMWz14HMK8YpiyzPZgteeGuVNVFBNvdwdYiNDszfFEK-aZ0V7dJPS_4Swy=w302-h302-l90-rj,https://lh3.googleusercontent.com/GasYmpfcScdNWw1u7EkPYPpMWz14HMK8YpiyzPZgteeGuVNVFBNvdwdYiNDszfFEK-aZ0V7dJPS_4Swy=w302-h302-l90-rj,https://music.youtube.com/watch?v=xFkjzW9ymps&feature=share,2019-01-04
The Nietzsche,Dreams,https://lh3.googleusercontent.com/Geq2u_Zcj4mwNX9BmbYyvFI8JSGiHeroDE4ZrqT8ONWWc-EPxruvcq2y_2LLib5KzJX6B0cz5uBdIzQ=w302-h302-l90-rj,https://lh3.googleusercontent.com/Geq2u_Zcj4mwNX9BmbYyvFI8JSGiHeroDE4ZrqT8ONWWc-EPxruvcq2y_2LLib5KzJX6B0cz5uBdIzQ=w302-h302-l90-rj,https://music.youtube.com/watch?v=eB0Lix8Meuo&feature=share,2019-04-17
Heinali,Haiku Remasters,https://lh3.googleusercontent.com/Geq4vls6i2oGM-D6vcZ09yrt5ppXMabb3_JKcxVcCgf0V_BokV9yYYnBB-GQUFHdqboFb13yE8mZ055o=w302-h302-l90-rj,https://lh3.googleusercontent.com/Geq4vls6i2oGM-D6vcZ09yrt5ppXMabb3_JKcxVcCgf0V_BokV9yYYnBB-GQUFHdqboFb13yE8mZ055o=w302-h302-l90-rj,https://music.youtube.com/watch?v=p39DqrDm7iI&feature=share,
Bronza,Deep Love,https://lh3.googleusercontent.com/GGy4LoJrpnyW72zcGTbsHohEJ4Kn8iYEOUS-LFefo6KdIyhzGD2mKgYWZGL09zXuSpLWNHjpLeWT4xI=w302-h302-l90-rj,https://lh3.googleusercontent.com/GGy4LoJrpnyW72zcGTbsHohEJ4Kn8iYEOUS-LFefo6KdIyhzGD2mKgYWZGL09zXuSpLWNHjpLeWT4xI=w302-h302-l90-rj,https://music.youtube.com/watch?v=3wDZ1IL34rI&feature=share,2019-09-13
Gamardah Fungus,NATURAL STORM,https://lh3.googleusercontent.com/Giz7kgU1UYAQ4-XftCFOXKzdtD1BQ_JrtqRFDqCEsNI24kvfPsbTWzLnba65bRR9X7IhJz-TgDcvpEQ=w302-h302-l90-rj,https://lh3.googleusercontent.com/Giz7kgU1UYAQ4-XftCFOXKzdtD1BQ_JrtqRFDqCEsNI24kvfPsbTWzLnba65bRR9X7IhJz-TgDcvpEQ=w302-h302-l90-rj,https://music.youtube.com/watch?v=1KVehVIUWQQ&feature=share,2019-11-19
Scarleth,Vortex,https://lh3.googleusercontent.com/gKeDJ69vs4DhXvb-NijMTbUgQ9_Je3eINJkgnO5uN1badpVbEkdj5M9tV4JFhamjScHZNlZEKbhtHc6e2g=w302-h302-l90-rj,https://lh3.googleusercontent.com/gKeDJ69vs4DhXvb-NijMTbUgQ9_Je3eINJkgnO5uN1badpVbEkdj5M9tV4JFhamjScHZNlZEKbhtHc6e2g=w302-h302-l90-rj,https://music.youtube.com/watch?v=qjkddae-s8Y&feature=share,2019-11-15
Parallels Never Touch,Reality Is Our Enemy,https://lh3.googleusercontent.com/gLowJ4HWqDfWpzUPf4lLtQPSNsq2G9kR5XE1MyY51BsWXvvWkBFuyQDVQqaTgTUn8PPXxg_5YueQ9wIL-g=w302-h302-l90-rj,https://lh3.googleusercontent.com/gLowJ4HWqDfWpzUPf4lLtQPSNsq2G9kR5XE1MyY51BsWXvvWkBFuyQDVQqaTgTUn8PPXxg_5YueQ9wIL-g=w302-h302-l90-rj,https://music.youtube.com/watch?v=7o2Jr4JT3jI&feature=share,2019-03-08
Тимпаче,23,https://lh3.googleusercontent.com/gXeOFs7avnYMhst2-U18FoFoRFLVR-3mf5Hr8CCUJVWxa2e_68OUlYfP3FXs3A0fPgGCaLbdHkuPAgyq=w302-h302-l90-rj,https://lh3.googleusercontent.com/gXeOFs7avnYMhst2-U18FoFoRFLVR-3mf5Hr8CCUJVWxa2e_68OUlYfP3FXs3A0fPgGCaLbdHkuPAgyq=w302-h302-l90-rj,https://music.youtube.com/watch?v=HYRK5pRrOGk&feature=share,2019-10-18
MY EX I,Монстри IV,https://lh3.googleusercontent.com/gxRdQCfmTJDzvLZZR-WXeND2TpROFsYA1GDM14tBMJ7ySW7_Dr5z1gUCFa8tm2mVcT-CkiEd4vtWSexp=w302-h302-l90-rj,https://lh3.googleusercontent.com/gxRdQCfmTJDzvLZZR-WXeND2TpROFsYA1GDM14tBMJ7ySW7_Dr5z1gUCFa8tm2mVcT-CkiEd4vtWSexp=w302-h302-l90-rj,https://music.youtube.com/watch?v=akqSyoSg4fQ&feature=share,2019-05-11
Laura Marti,SHINE,https://lh3.googleusercontent.com/h0kTIM3bOtDMuyiQtgQH_R-LaSgSdAwsXCWLuXztj64A2wWlWgrOfMGLRuNtghT3W4PYuD4mkmiIqk2GnA=w302-h302-l90-rj,https://lh3.googleusercontent.com/h0kTIM3bOtDMuyiQtgQH_R-LaSgSdAwsXCWLuXztj64A2wWlWgrOfMGLRuNtghT3W4PYuD4mkmiIqk2GnA=w302-h302-l90-rj,https://music.youtube.com/watch?v=Y6jBVgjkrU4&feature=share,2019-02-17
Lil Morty,PROTEGE,https://lh3.googleusercontent.com/h55sKXOhklUXy7Jv2A3ASi7A5J7LNS4VL7Q7ai3n8qnFVcnLUpU-xqUX84RR8rF5CU8DbZsS1Y7wVChqIg=w302-h302-l90-rj,https://lh3.googleusercontent.com/h55sKXOhklUXy7Jv2A3ASi7A5J7LNS4VL7Q7ai3n8qnFVcnLUpU-xqUX84RR8rF5CU8DbZsS1Y7wVChqIg=w302-h302-l90-rj,https://music.youtube.com/watch?v=Dnj9h8xLHDg&feature=share,2019-02-25
Tricky Nicki,Баллады на Русском,https://lh3.googleusercontent.com/h8cmA5nw58VnJQthcVTmEYw2gs0p3roF_PfJPmB9dbwkGFYRMyrV_8T94LPxr8F9dmsiOiHSTdXG488_=w302-h302-l90-rj,https://lh3.googleusercontent.com/h8cmA5nw58VnJQthcVTmEYw2gs0p3roF_PfJPmB9dbwkGFYRMyrV_8T94LPxr8F9dmsiOiHSTdXG488_=w302-h302-l90-rj,https://music.youtube.com/watch?v=ClEyo85mjCU&feature=share,2019-03-04
FliT,РАПТОМ,https://lh3.googleusercontent.com/h8QnGoqup4Fnrk5QmdrlirfgJqelKl4-zRky7vaMt7Vxe-CzFwgj2hsf7ToOR-IU-5MoICIUyVcDa1o=w302-h302-l90-rj,https://lh3.googleusercontent.com/h8QnGoqup4Fnrk5QmdrlirfgJqelKl4-zRky7vaMt7Vxe-CzFwgj2hsf7ToOR-IU-5MoICIUyVcDa1o=w302-h302-l90-rj,https://music.youtube.com/watch?v=v1_gtgiCEFs&feature=share,2019-06-30
Dimitri Naïditch,Bach Up,https://lh3.googleusercontent.com/HcmRAv6UBVxJhJsYuoY1js2uB1Pa3v1CCRvFDX7KyIjQPdbbdVZ-yUOc9KyHewQW1rWGH49FmxEJXmVO=w302-h302-l90-rj,https://lh3.googleusercontent.com/HcmRAv6UBVxJhJsYuoY1js2uB1Pa3v1CCRvFDX7KyIjQPdbbdVZ-yUOc9KyHewQW1rWGH49FmxEJXmVO=w302-h302-l90-rj,https://music.youtube.com/watch?v=gYVfJA4ECe0&feature=share,2019-11-15
ЛІРА,Ретро,https://lh3.googleusercontent.com/hIZLldQOXueMO_ofkoD7pZO7GkAezqNfk7bD--wfFf_UqFk-xBJk1H4HxMzy-Ul6czTqnDSMQqxMvze1VA=w302-h302-l90-rj,https://lh3.googleusercontent.com/hIZLldQOXueMO_ofkoD7pZO7GkAezqNfk7bD--wfFf_UqFk-xBJk1H4HxMzy-Ul6czTqnDSMQqxMvze1VA=w302-h302-l90-rj,https://music.youtube.com/watch?v=aS5gQbarKNA&feature=share,2019-06-06
DILEMMA,#SHALENii,https://lh3.googleusercontent.com/hj7zBWrAegg9T6peGBXhPD8dXLlxD2R6H0ZjYdtCWNnVfcy2Jcmx6oGIDwXLiJIt7sZh07uBEWdEOKzp=w302-h302-l90-rj,https://lh3.googleusercontent.com/hj7zBWrAegg9T6peGBXhPD8dXLlxD2R6H0ZjYdtCWNnVfcy2Jcmx6oGIDwXLiJIt7sZh07uBEWdEOKzp=w302-h302-l90-rj,https://music.youtube.com/watch?v=eclXQv-daWw&feature=share,2019-03-15
Руки'в Брюки / RvB,Дай мені знати,https://lh3.googleusercontent.com/HJpxraWEKBKfT3jPUzGb4fXHNTLXjxeQqBypgN3q5Iwqe_ctUIhFmxTNEGTtFbWOO05m8Bum3_OaKhiQ=w302-h302-l90-rj,https://lh3.googleusercontent.com/HJpxraWEKBKfT3jPUzGb4fXHNTLXjxeQqBypgN3q5Iwqe_ctUIhFmxTNEGTtFbWOO05m8Bum3_OaKhiQ=w302-h302-l90-rj,https://music.youtube.com/watch?v=0IGWkq-4J_4&feature=share,2019-09-13
Юрій Бондарчук \ Yuriy Bondarchuk,Екзиль,https://lh3.googleusercontent.com/hMlHyXfWQir1jQV5lhEvILEBKtDOZG_HpEQ7KFN1AQU3qOA16D8Tu3soAF1ioN_BuDUzAjRlSktl-Ife=w302-h302-l90-rj,https://lh3.googleusercontent.com/hMlHyXfWQir1jQV5lhEvILEBKtDOZG_HpEQ7KFN1AQU3qOA16D8Tu3soAF1ioN_BuDUzAjRlSktl-Ife=w302-h302-l90-rj,https://music.youtube.com/watch?v=-nRrk-ZUoB0&feature=share,2019-06-13
Braii,Lovely Dark Things,https://lh3.googleusercontent.com/Ho9ZjwHoZJOYwXo1MeV65kwXOjz-1jIi9kUNDUdD3x05oOFMi2WYLnbBVkDwjI2wr2WYNjqQqZpisXc=w302-h302-l90-rj,https://lh3.googleusercontent.com/Ho9ZjwHoZJOYwXo1MeV65kwXOjz-1jIi9kUNDUdD3x05oOFMi2WYLnbBVkDwjI2wr2WYNjqQqZpisXc=w302-h302-l90-rj,https://music.youtube.com/watch?v=SA7TGw2Z9xQ&feature=share,2019-11-08
MONATIK,Мріяти не шкідливо,https://lh3.googleusercontent.com/HPRC2b21ZukhyQBrcf65fg51r31Et7X4eUsPdwnVSer55cxaOEcLATvHjjAz979YxOuCcvR7bxhf1h4k=w302-h302-l90-rj,https://lh3.googleusercontent.com/HPRC2b21ZukhyQBrcf65fg51r31Et7X4eUsPdwnVSer55cxaOEcLATvHjjAz979YxOuCcvR7bxhf1h4k=w302-h302-l90-rj,https://music.youtube.com/watch?v=N3MVjUXZXTs&feature=share,2019-12-27
Виталий Борисюк,About Love,https://lh3.googleusercontent.com/hqYThI7yrPWuhqvouWzPeKVRRT2xZM-sPwGEcXtw7nXzODVwrQcdT60ANfC7MLOO9YTImXajvq2Us5Lpug=w302-h302-l90-rj,https://lh3.googleusercontent.com/hqYThI7yrPWuhqvouWzPeKVRRT2xZM-sPwGEcXtw7nXzODVwrQcdT60ANfC7MLOO9YTImXajvq2Us5Lpug=w302-h302-l90-rj,https://music.youtube.com/watch?v=855GAd7jKk4&feature=share,2019-07-22
THECASTLE,Juvenile,https://lh3.googleusercontent.com/hRFQ4Y3sLqmdA7L2sMwl7b7HO3kmq1l2OpKmTa20VVZzHV0FzMu71Wt065SZYDj7frRQBGhHfpCD88M=w302-h302-l90-rj,https://lh3.googleusercontent.com/hRFQ4Y3sLqmdA7L2sMwl7b7HO3kmq1l2OpKmTa20VVZzHV0FzMu71Wt065SZYDj7frRQBGhHfpCD88M=w302-h302-l90-rj,https://music.youtube.com/watch?v=1PntcjWS1iI&feature=share,2019-11-15
Kira Mazur,Жива,https://lh3.googleusercontent.com/ICkPSikmSBfDa4Y0KCQUOiuWdxgkTw9fX86KQGkTKGjNYIsJgk1pnMOUtTavzZSMJQFEkPqOn8EZuhew=w302-h302-l90-rj,https://lh3.googleusercontent.com/ICkPSikmSBfDa4Y0KCQUOiuWdxgkTw9fX86KQGkTKGjNYIsJgk1pnMOUtTavzZSMJQFEkPqOn8EZuhew=w302-h302-l90-rj,https://music.youtube.com/watch?v=Nr_Fr1qxhH4&feature=share,2019-10-21
Вирій,Кажи мені,https://lh3.googleusercontent.com/ie5fIIugrfUIlniXFOb3A5Q2PkuIPNuWSEVcYXz0GckuWfyBeHItafn6kOFt24w8aJRg5pzzkB84dyk=w302-h302-l90-rj,https://lh3.googleusercontent.com/ie5fIIugrfUIlniXFOb3A5Q2PkuIPNuWSEVcYXz0GckuWfyBeHItafn6kOFt24w8aJRg5pzzkB84dyk=w302-h302-l90-rj,https://music.youtube.com/watch?v=LHTkCnsFbdo&feature=share,2019-07-22
HeartBlanch,Black Roads,https://lh3.googleusercontent.com/IJGleJ0-if2IfYOKHcMWYS8wAF1saZrPx1Rfg04UES--KJaV0H-yxKtBLS7UaZ3IRn1dkDhwMVPNem1L=w302-h302-l90-rj,https://lh3.googleusercontent.com/IJGleJ0-if2IfYOKHcMWYS8wAF1saZrPx1Rfg04UES--KJaV0H-yxKtBLS7UaZ3IRn1dkDhwMVPNem1L=w302-h302-l90-rj,https://music.youtube.com/watch?v=tzHvJWBmjYk&feature=share,2019-04-19
Korzo,Inspire,https://lh3.googleusercontent.com/iJnkDF_7KgNlsvxWrfCY1uqgXb8goaGWIiFfSnsTqoeETHkrAY_TVFMTgwiBDDpZl_46jHpOieSYkTOT=w302-h302-l90-rj,https://lh3.googleusercontent.com/iJnkDF_7KgNlsvxWrfCY1uqgXb8goaGWIiFfSnsTqoeETHkrAY_TVFMTgwiBDDpZl_46jHpOieSYkTOT=w302-h302-l90-rj,https://music.youtube.com/watch?v=OlHLn060n-4&feature=share,2019-04-12
Христя в Намистi,Христя в Намистi,https://lh3.googleusercontent.com/IoHufwj8GVAQ3ZhevgfTU7iMrLEUVemDG6lLsoY-FV_nSPcdVa1TVM4O58A2hkFMO_PE8vfH2rC5YfM-=w302-h302-l90-rj,https://lh3.googleusercontent.com/IoHufwj8GVAQ3ZhevgfTU7iMrLEUVemDG6lLsoY-FV_nSPcdVa1TVM4O58A2hkFMO_PE8vfH2rC5YfM-=w302-h302-l90-rj,https://music.youtube.com/watch?v=mYrzpHTQlLk&feature=share,2019-06-12
Komissiya,СЮДА!,https://lh3.googleusercontent.com/Ip0qXSNUeNyQi8AjXpGG6obdJU5s4eaFN-31bpC6Poa7Qs0pZmtOanJM9W9go-skQuYEEe8JVUpNLD8=w302-h302-l90-rj,https://lh3.googleusercontent.com/Ip0qXSNUeNyQi8AjXpGG6obdJU5s4eaFN-31bpC6Poa7Qs0pZmtOanJM9W9go-skQuYEEe8JVUpNLD8=w302-h302-l90-rj,https://music.youtube.com/watch?v=U5XWGJaLvck&feature=share,2019-04-26
Egor Grushin / Єгор Грушин,[Live1],https://lh3.googleusercontent.com/iPelRzC3NVfhdAq6Zb7PY_D6Clg2zOFO3cMG3XxRLLl57rY9FLFDXJGA3i73HdAKDT6ZYefZyQbnOwdb=w302-h302-l90-rj,https://lh3.googleusercontent.com/iPelRzC3NVfhdAq6Zb7PY_D6Clg2zOFO3cMG3XxRLLl57rY9FLFDXJGA3i73HdAKDT6ZYefZyQbnOwdb=w302-h302-l90-rj,https://music.youtube.com/watch?v=LozfF_HqE1k&feature=share,2019-05-28
Михайло Грицкан,Наше кохання,https://lh3.googleusercontent.com/IrPir05ihHfsHfV3QVRHsMcKyv57t3ivOCrVJ1Ed5SZ3EfkROwcfeGajcLT1EDV4_sI1nbjuTCaeZye23g=w302-h302-l90-rj,https://lh3.googleusercontent.com/IrPir05ihHfsHfV3QVRHsMcKyv57t3ivOCrVJ1Ed5SZ3EfkROwcfeGajcLT1EDV4_sI1nbjuTCaeZye23g=w302-h302-l90-rj,https://music.youtube.com/watch?v=AKPjadQ-xlQ&feature=share,2019-01-25
Room 99,Jupiter,https://lh3.googleusercontent.com/isI95082KrqcOt3qyiE_k-b1z_QdQ-ilWgJs5XdzdqUQLjJlaI98tA733kjN7ZW79B7l7qPTp7JtonE9=w302-h302-l90-rj,https://lh3.googleusercontent.com/isI95082KrqcOt3qyiE_k-b1z_QdQ-ilWgJs5XdzdqUQLjJlaI98tA733kjN7ZW79B7l7qPTp7JtonE9=w302-h302-l90-rj,https://music.youtube.com/watch?v=2AvZQQxFIDo&feature=share,2019-05-03
Wavewalkrs,U,https://lh3.googleusercontent.com/iSqlmMhQKbuXdo0-d63wTthX4rBYn2tUtAyVZVu-ULh8-bgWh2k0nItysp2wHypTJVXN6skaPeO1UCe7=w302-h302-l90-rj,https://lh3.googleusercontent.com/iSqlmMhQKbuXdo0-d63wTthX4rBYn2tUtAyVZVu-ULh8-bgWh2k0nItysp2wHypTJVXN6skaPeO1UCe7=w302-h302-l90-rj,https://music.youtube.com/watch?v=8EPUuLcGct8&feature=share,2019-10-07
Eskapism,Ancient Songs Of The Wind,https://lh3.googleusercontent.com/ITKUo6435Z5LZAfAw8mTk3JWCOM9Zu5X7PKmRVsrV4_8WMxC4z0Unm6cuEeSb-X9TueR31hdHM_SQ2Oc4Q=w302-h302-l90-rj,https://lh3.googleusercontent.com/ITKUo6435Z5LZAfAw8mTk3JWCOM9Zu5X7PKmRVsrV4_8WMxC4z0Unm6cuEeSb-X9TueR31hdHM_SQ2Oc4Q=w302-h302-l90-rj,https://music.youtube.com/watch?v=ykXFy69kstM&feature=share,2019-06-21
PRID PROD,MONOPOLAND,https://lh3.googleusercontent.com/iUp7P8NQxT6IY-VzGMsw02bt1x8Mo4c7b93nyraTli6zV0GVcCrcKhNfxg2zlwpj7hBmYSluPacCkSfV=w302-h302-l90-rj,https://lh3.googleusercontent.com/iUp7P8NQxT6IY-VzGMsw02bt1x8Mo4c7b93nyraTli6zV0GVcCrcKhNfxg2zlwpj7hBmYSluPacCkSfV=w302-h302-l90-rj,https://music.youtube.com/watch?v=fhkj0lvYwjg&feature=share,2019-12-11
ZITKANI,Berehy,https://lh3.googleusercontent.com/IW3xe6WGe2m_rwdUAa_nweEjOTYOrD6uKTIAZzIB3v1JTcUxf1Ex5uRQ1IJDFMh9i05rEdjPXmROoh8=w302-h302-l90-rj,https://lh3.googleusercontent.com/IW3xe6WGe2m_rwdUAa_nweEjOTYOrD6uKTIAZzIB3v1JTcUxf1Ex5uRQ1IJDFMh9i05rEdjPXmROoh8=w302-h302-l90-rj,https://music.youtube.com/watch?v=jpt8sqZ0848&feature=share,2019-12-13
Импульс-80,Калейдоскоп,https://lh3.googleusercontent.com/iwzjw260eODkhQJdeCzc2WIT7XMjOlaiHis0NBtjSvoMktjmznybXVt9nXGuCsZk3UqVyhq1nQ=w200-h300-rw,https://lh3.googleusercontent.com/iwzjw260eODkhQJdeCzc2WIT7XMjOlaiHis0NBtjSvoMktjmznybXVt9nXGuCsZk3UqVyhq1nQ=w200-h300-rw,https://soundcloud.com/impulse80/2eynzz59b3zn?in=impulse80/sets/kaleydoskop,2019-04-01
Kavabanga Depo Kolibri,911,https://lh3.googleusercontent.com/IxJ2FjN4iBkDSflrFUWrg36VkerdUzIdkEX7Bur5VrzdCYRkQPL7luN4w7hsxPz0GMdZhLM8fJac59Ls=w302-h302-l90-rj,https://lh3.googleusercontent.com/IxJ2FjN4iBkDSflrFUWrg36VkerdUzIdkEX7Bur5VrzdCYRkQPL7luN4w7hsxPz0GMdZhLM8fJac59Ls=w302-h302-l90-rj,https://music.youtube.com/watch?v=FJPC8_AuFFM&feature=share,2019-04-30
Hell:on та Pripjat ,A Glimpse Beyond,https://lh3.googleusercontent.com/iz_35ucOpPHxI4phJbs74rN_qB8_N3cJC-kYb310-jfHOxJYL-cZqheYPVih3Ix4dSzmY2XLeT8Kv7kP=w302-h302-l90-rj,https://lh3.googleusercontent.com/iz_35ucOpPHxI4phJbs74rN_qB8_N3cJC-kYb310-jfHOxJYL-cZqheYPVih3Ix4dSzmY2XLeT8Kv7kP=w302-h302-l90-rj,https://music.youtube.com/watch?v=1OZlZYkQ9SU&feature=share,2019-10-04
ZFeelZ,Waves of Shards,https://lh3.googleusercontent.com/IZ5DgpsuT_sHNVET3r0CR11nZSi-nIyW48NYf4XYTHEXAORjwKEt15NOxZrZwBt1PTez4h537ryeCWPafg=w302-h302-l90-rj,https://lh3.googleusercontent.com/IZ5DgpsuT_sHNVET3r0CR11nZSi-nIyW48NYf4XYTHEXAORjwKEt15NOxZrZwBt1PTez4h537ryeCWPafg=w302-h302-l90-rj,https://music.youtube.com/watch?v=iY9WwKKVrV8&feature=share,2019-01-14
Молодость,Пиздатая ч.1,https://lh3.googleusercontent.com/jbNmdcyaFF3rAVtZsmOV8-R556DCm1oEGdctXow5934pLXlRrfHdTYyNZbkosqWwlc2CJb8fKAmLD06ylA=w302-h302-l90-rj,https://lh3.googleusercontent.com/jbNmdcyaFF3rAVtZsmOV8-R556DCm1oEGdctXow5934pLXlRrfHdTYyNZbkosqWwlc2CJb8fKAmLD06ylA=w302-h302-l90-rj,https://music.youtube.com/watch?v=7LO4k9EC9z0&feature=share,
Ummagma,Compass,https://lh3.googleusercontent.com/JcLwG7UWUgvO9TVDPoB50wihscIc5KkV179KVLF5wtBmjmPAUJdnGqfKgwWR9yt-LjBcZsvk1hKbnJCw=w302-h302-l90-rj,https://lh3.googleusercontent.com/JcLwG7UWUgvO9TVDPoB50wihscIc5KkV179KVLF5wtBmjmPAUJdnGqfKgwWR9yt-LjBcZsvk1hKbnJCw=w302-h302-l90-rj,https://music.youtube.com/watch?v=j30Y7ShtV1s&feature=share,2019-08-01
BAD PIT,Sunshine,https://lh3.googleusercontent.com/jCwtl3x6zRjDLXgej9-f1g8JSyG-G91NxUBa0IPdUZsgl-aPLnxKwc7Vc31qgHyDc9Tq2TU7mE3u_KKviA=w302-h302-l90-rj,https://lh3.googleusercontent.com/jCwtl3x6zRjDLXgej9-f1g8JSyG-G91NxUBa0IPdUZsgl-aPLnxKwc7Vc31qgHyDc9Tq2TU7mE3u_KKviA=w302-h302-l90-rj,https://music.youtube.com/watch?v=LYsw2H20Ne4&feature=share,2019-04-01
MARLEN,Мрія,https://lh3.googleusercontent.com/jE3aFTMJcGopN2qZRuz7auUN-wiUm-kU9yKFS57GR1jaL5t22uD2LH3CFZerqcXtN717WpYdLm_IaOxJ=w302-h302-l90-rj,https://lh3.googleusercontent.com/jE3aFTMJcGopN2qZRuz7auUN-wiUm-kU9yKFS57GR1jaL5t22uD2LH3CFZerqcXtN717WpYdLm_IaOxJ=w302-h302-l90-rj,https://music.youtube.com/watch?v=2TO4R3MUNhw&feature=share,2019-07-31
